1	3	3	1	2	16	2
1	3	3	1	2	2	2
1	3	4	16	16	4	2
1	3	4	16	2	2	2
1	3	4	16	2	4	2
1	3	4	16	3	4	2
1	3	4	16	4	4	2
1	3	4	2	2	4	16
3	3	4	2	2	4	2
5	3	4	2	4	4	2
1	3	4	3	4	4	2
1	3	4	4	2	4	2
27	3	4	4	4	4	2
1	3	4	4	4	4	4
1	4	1	16	2	3	2
1	4	1	16	4	4	2
1	4	1	2	1	2	2
1	4	1	2	2	16	2
1	4	1	2	2	1	2
1	4	1	2	2	2	2
11	4	1	2	2	4	2
1	4	1	2	3	3	3
7	4	1	2	4	4	2
1	4	1	3	3	2	2
1	4	1	4	2	4	2
1	4	1	4	4	1	1
3	4	1	4	4	1	2
3	4	1	4	4	1	4
1	4	1	4	4	2	2
1	4	1	4	4	3	4
26	4	1	4	4	4	2
1	4	2	16	1	1	2
1	4	2	16	2	1	2
2	4	2	16	2	2	2
1	4	2	16	4	4	2
1	4	2	1	1	2	2
1	4	2	1	2	4	2
1	4	2	1	4	1	2
1	4	2	2	2	16	16
1	4	2	2	2	16	2
2	4	2	2	2	2	16
34	4	2	2	2	2	2
1	4	2	2	2	2	4
20	4	2	2	2	4	2
1	4	2	2	2	4	4
9	4	2	2	4	4	2
1	4	2	3	2	2	2
1	4	2	4	2	2	2
1	4	2	4	2	4	2
2	4	2	4	4	2	2
20	4	2	4	4	4	2
1	4	3	1	2	4	2
1	4	3	2	2	2	2
1	4	3	2	4	2	2
2	4	3	2	4	4	2
1	4	3	4	2	2	2
1	4	3	4	4	3	2
15	4	3	4	4	4	2
3	4	4	16	16	2	2
27	4	4	16	16	4	2
1	4	4	16	16	4	4
8	4	4	16	2	16	2
19	4	4	16	2	2	2
1	4	4	16	2	2	4
37	4	4	16	2	4	2
1	4	4	16	2	4	4
1	4	4	16	3	4	2
5	4	4	16	4	2	2
5	4	4	16	4	4	16
2	4	4	16	4	4	1
252	4	4	16	4	4	2
9	4	4	16	4	4	4
3	4	4	1	2	16	2
1	4	4	1	2	2	2
4	4	4	1	2	4	2
1	4	4	1	3	2	2
3	4	4	1	4	4	2
1	4	4	2	1	16	2
1	4	4	2	1	1	2
3	4	4	2	1	4	2
2	4	4	2	2	16	16
15	4	4	2	2	16	2
1	4	4	2	2	16	4
1	4	4	2	2	1	2
33	4	4	2	2	2	2
3	4	4	2	2	2	4
15	4	4	2	2	4	16
1	4	4	2	2	4	1
1400	4	4	2	2	4	2
16	4	4	2	2	4	4
1	4	4	2	4	1	2
6	4	4	2	4	2	2
3	4	4	2	4	3	2
8	4	4	2	4	4	16
1	4	4	2	4	4	1
842	4	4	2	4	4	2
14	4	4	2	4	4	4
2	4	4	3	2	16	2
3	4	4	3	2	2	2
3	4	4	3	2	4	2
1	4	4	3	4	2	2
13	4	4	3	4	4	2
2	4	4	4	1	4	2
3	4	4	4	2	16	2
5	4	4	4	2	2	2
74	4	4	4	2	4	2
7	4	4	4	4	1	2
2	4	4	4	4	1	4
1	4	4	4	4	2	16
42	4	4	4	4	2	2
1	4	4	4	4	2	4
3	4	4	4	4	3	2
66	4	4	4	4	4	16
7	4	4	4	4	4	1
6332	4	4	4	4	4	2
235	4	4	4	4	4	4
