1	1	16	2	16	3	3	3
1	1	16	4	4	4	4	4
1	1	1	1	2	4	2	2
1	1	1	2	16	4	2	2
1	1	1	2	2	16	2	2
1	1	1	2	2	4	2	2
13	1	1	2	4	4	2	2
2	1	1	4	2	2	2	2
1	1	1	4	4	4	2	2
1	1	2	1	1	4	2	2
1	1	2	1	4	4	2	2
1	1	2	2	16	4	2	2
1	1	2	2	1	4	4	16
1	1	2	2	2	16	2	2
7	1	2	2	2	2	2	2
1	1	2	2	2	4	2	2
1	1	2	2	3	1	2	2
1	1	2	2	4	4	2	16
23	1	2	2	4	4	2	2
2	1	2	2	4	4	4	2
1	1	2	2	4	4	4	4
1	1	2	4	1	1	4	2
1	1	2	4	1	4	4	2
1	1	2	4	2	2	2	2
1	1	2	4	2	2	4	1
4	1	2	4	2	4	2	2
1	1	2	4	3	4	2	1
1	1	2	4	3	4	2	2
1	1	2	4	3	4	4	2
1	1	2	4	4	4	16	2
9	1	2	4	4	4	2	2
1	1	2	4	4	4	4	2
1	1	3	1	2	2	4	1
1	1	3	2	2	4	2	2
5	1	3	2	4	4	2	2
3	1	3	4	4	4	2	2
1	1	4	1	16	16	2	2
1	1	4	1	16	2	4	2
1	1	4	1	1	4	2	2
1	1	4	1	4	4	2	2
1	1	4	2	16	4	2	2
1	1	4	2	3	4	4	1
1	1	4	2	4	4	2	2
1	1	4	4	1	2	16	2
1	1	4	4	1	2	2	2
1	1	4	4	1	2	4	4
2	1	4	4	2	16	2	2
2	1	4	4	2	4	2	2
1	1	4	4	3	2	2	2
1	1	4	4	4	1	2	1
1	1	4	4	4	2	4	2
1	1	4	4	4	4	2	16
14	1	4	4	4	4	2	2
1	1	4	4	4	4	4	4
3	2	16	2	16	2	2	2
1	2	16	2	16	4	2	2
1	2	16	2	16	4	3	2
4	2	16	2	1	2	2	2
1	2	16	2	2	16	2	2
1	2	16	2	2	1	4	2
1	2	16	2	2	2	2	16
253	2	16	2	2	2	2	2
1	2	16	2	2	2	4	16
3	2	16	2	2	2	4	2
7	2	16	2	2	4	2	2
1	2	16	2	2	4	4	4
1	2	16	2	3	2	2	2
1	2	16	2	4	1	4	1
1	2	16	2	4	2	2	2
2	2	16	2	4	4	16	2
1	2	16	2	4	4	2	1
53	2	16	2	4	4	2	2
2	2	16	2	4	4	2	4
1	2	16	2	4	4	4	2
1	2	16	2	4	4	4	4
1	2	16	4	2	16	2	2
1	2	16	4	2	16	4	2
1	2	16	4	2	2	2	2
4	2	16	4	2	4	2	2
1	2	16	4	4	16	2	2
1	2	16	4	4	16	4	1
1	2	16	4	4	1	1	2
1	2	16	4	4	1	2	4
1	2	16	4	4	2	16	4
4	2	16	4	4	2	2	2
1	2	16	4	4	4	16	2
1	2	16	4	4	4	2	16
1	2	16	4	4	4	2	1
268	2	16	4	4	4	2	2
3	2	16	4	4	4	2	4
1	2	16	4	4	4	4	1
9	2	16	4	4	4	4	2
6	2	16	4	4	4	4	4
1	2	1	1	1	2	2	2
1	2	1	1	2	2	2	2
1	2	1	1	2	4	2	2
1	2	1	1	4	4	16	2
1	2	1	1	4	4	2	16
8	2	1	1	4	4	2	2
1	2	1	1	4	4	4	2
1	2	1	2	16	1	4	2
2	2	1	2	16	2	2	2
1	2	1	2	16	2	4	3
1	2	1	2	16	3	2	2
1	2	1	2	16	4	2	2
1	2	1	2	1	1	1	2
1	2	1	2	1	2	4	2
2	2	1	2	1	4	2	2
1	2	1	2	2	16	16	2
2	2	1	2	2	16	2	2
1	2	1	2	2	1	1	1
1	2	1	2	2	1	4	2
8	2	1	2	2	2	2	2
2	2	1	2	2	2	4	2
1	2	1	2	2	4	2	1
1	2	1	2	2	4	2	2
1	2	1	2	2	4	4	4
1	2	1	2	4	1	1	4
1	2	1	2	4	1	4	16
2	2	1	2	4	1	4	1
3	2	1	2	4	1	4	2
1	2	1	2	4	1	4	3
1	2	1	2	4	1	4	4
6	2	1	2	4	2	2	2
1	2	1	2	4	2	2	4
1	2	1	2	4	2	4	2
1	2	1	2	4	3	4	2
33	2	1	2	4	4	2	2
1	2	1	2	4	4	2	3
1	2	1	2	4	4	2	4
1	2	1	2	4	4	3	4
2	2	1	2	4	4	4	1
7	2	1	2	4	4	4	2
1	2	1	3	1	4	4	2
1	2	1	3	4	2	2	2
1	2	1	3	4	4	2	2
3	2	1	4	2	2	2	2
1	2	1	4	2	4	2	2
2	2	1	4	4	1	4	4
1	2	1	4	4	2	2	2
23	2	1	4	4	4	2	2
2	2	1	4	4	4	4	2
1	2	2	1	16	2	2	2
1	2	2	1	1	2	2	2
1	2	2	1	1	2	2	4
1	2	2	1	2	16	4	2
1	2	2	1	2	1	2	2
1	2	2	1	2	2	2	16
11	2	2	1	2	2	2	2
5	2	2	1	2	4	2	2
1	2	2	1	3	16	2	2
2	2	2	1	3	2	2	2
2	2	2	1	3	4	2	2
1	2	2	1	3	4	2	4
1	2	2	1	4	1	2	2
1	2	2	1	4	2	2	2
1	2	2	1	4	4	2	16
4	2	2	1	4	4	2	2
1	2	2	1	4	4	4	4
1	2	2	2	16	16	16	4
8	2	2	2	16	16	2	2
1	2	2	2	16	1	16	2
2	2	2	2	16	1	1	2
1	2	2	2	16	1	1	4
3	2	2	2	16	1	2	2
1	2	2	2	16	1	2	3
1	2	2	2	16	1	2	4
1	2	2	2	16	1	3	1
2	2	2	2	16	1	4	16
7	2	2	2	16	1	4	1
6	2	2	2	16	1	4	2
3	2	2	2	16	1	4	3
5	2	2	2	16	1	4	4
1	2	2	2	16	2	16	2
19	2	2	2	16	2	2	2
1	2	2	2	16	2	4	1
3	2	2	2	16	2	4	2
1	2	2	2	16	2	4	4
2	2	2	2	16	3	2	2
1	2	2	2	16	4	2	1
18	2	2	2	16	4	2	2
1	2	2	2	16	4	4	4
1	2	2	2	1	1	1	2
4	2	2	2	1	1	1	4
2	2	2	2	1	1	2	2
2	2	2	2	1	1	3	2
1	2	2	2	1	1	4	1
1	2	2	2	1	1	4	2
2	2	2	2	1	2	16	2
3	2	2	2	1	2	2	1
40	2	2	2	1	2	2	2
1	2	2	2	1	2	2	4
6	2	2	2	1	2	4	2
2	2	2	2	1	2	4	4
1	2	2	2	1	3	16	2
4	2	2	2	1	3	2	2
1	2	2	2	1	3	4	3
2	2	2	2	1	4	2	16
16	2	2	2	1	4	2	2
1	2	2	2	1	4	3	2
1	2	2	2	1	4	4	2
1	2	2	2	2	16	16	16
2	2	2	2	2	16	16	2
1	2	2	2	2	16	1	4
19	2	2	2	2	16	2	2
1	2	2	2	2	1	1	4
6	2	2	2	2	1	2	2
1	2	2	2	2	1	2	3
3	2	2	2	2	2	16	16
1	2	2	2	2	2	16	1
27	2	2	2	2	2	16	2
1	2	2	2	2	2	1	2
21	2	2	2	2	2	2	16
21	2	2	2	2	2	2	1
3859	2	2	2	2	2	2	2
3	2	2	2	2	2	2	3
21	2	2	2	2	2	2	4
2	2	2	2	2	2	3	2
