1	16	16	16	2	16	2	2
21	16	16	16	2	2	2	2
1	16	16	16	2	2	2	4
4	16	16	16	2	2	4	2
1	16	16	16	2	4	4	4
1	16	16	16	4	16	4	2
29	16	16	16	4	2	2	2
1	16	16	16	4	2	4	1
11	16	16	16	4	2	4	2
1	16	16	16	4	4	2	2
5	16	16	16	4	4	4	2
6	16	16	16	4	4	4	4
1	16	16	1	2	2	2	2
1	16	16	1	4	2	4	2
1	16	16	2	16	16	2	4
1	16	16	2	1	2	1	4
1	16	16	2	2	16	16	2
4	16	16	2	2	2	2	2
1	16	16	2	2	4	2	2
1	16	16	2	3	4	4	2
1	16	16	3	1	4	4	2
1	16	16	3	2	16	4	2
1	16	16	3	2	2	2	2
1	16	16	3	2	4	2	2
1	16	16	4	1	2	2	2
1	16	16	4	2	16	2	16
2	16	16	4	2	16	2	2
30	16	16	4	2	2	2	2
1	16	16	4	2	2	2	4
1	16	16	4	4	16	16	4
3	16	16	4	4	16	2	2
1	16	16	4	4	1	3	2
57	16	16	4	4	2	2	2
1	16	16	4	4	2	4	16
25	16	16	4	4	2	4	2
3	16	16	4	4	2	4	4
3	16	16	4	4	4	2	2
10	16	16	4	4	4	4	2
14	16	16	4	4	4	4	4
1	16	1	16	2	2	2	2
1	16	1	16	4	4	4	2
1	16	1	2	2	2	2	2
1	16	1	3	4	3	2	16
2	16	1	4	4	4	2	2
4	16	2	16	2	2	2	2
2	16	2	16	2	2	4	2
2	16	2	16	4	2	2	2
1	16	2	1	4	2	2	2
1	16	2	2	16	2	2	2
1	16	2	2	16	2	4	2
1	16	2	2	1	2	2	2
1	16	2	2	2	16	16	16
1	16	2	2	2	16	16	2
2	16	2	2	2	16	2	16
6	16	2	2	2	16	2	2
1	16	2	2	2	16	4	2
270	16	2	2	2	2	2	2
1	16	2	2	2	2	2	4
15	16	2	2	2	2	4	2
1	16	2	2	2	4	2	2
1	16	2	2	2	4	4	2
2	16	2	2	2	4	4	4
28	16	2	2	4	2	2	2
1	16	2	2	4	2	4	2
1	16	2	2	4	4	2	2
1	16	2	2	4	4	4	2
2	16	2	2	4	4	4	4
1	16	2	3	2	16	16	4
1	16	2	4	16	1	2	2
22	16	2	4	2	2	2	2
4	16	2	4	2	2	4	2
1	16	2	4	2	2	4	4
1	16	2	4	4	2	2	1
39	16	2	4	4	2	2	2
1	16	2	4	4	2	2	4
15	16	2	4	4	2	4	2
2	16	2	4	4	4	2	2
3	16	2	4	4	4	4	2
2	16	2	4	4	4	4	4
1	16	3	1	2	4	4	4
1	16	3	2	16	2	2	2
1	16	3	2	2	2	4	2
1	16	3	2	2	4	4	4
1	16	3	4	4	2	4	2
1	16	4	16	2	16	16	4
1	16	4	16	2	16	4	2
1	16	4	16	2	2	2	16
72	16	4	16	2	2	2	2
9	16	4	16	2	2	4	2
1	16	4	16	2	4	2	3
1	16	4	16	2	4	4	2
1	16	4	16	4	16	16	2
1	16	4	16	4	16	2	16
2	16	4	16	4	16	2	2
1	16	4	16	4	16	4	2
32	16	4	16	4	2	2	2
11	16	4	16	4	2	4	2
1	16	4	16	4	2	4	4
2	16	4	16	4	4	2	2
7	16	4	16	4	4	4	2
6	16	4	16	4	4	4	4
3	16	4	1	4	16	2	2
1	16	4	1	4	16	4	4
8	16	4	1	4	2	2	2
3	16	4	1	4	2	4	2
1	16	4	1	4	2	4	4
4	16	4	1	4	4	4	2
4	16	4	1	4	4	4	4
1	16	4	2	16	2	2	2
1	16	4	2	16	2	4	16
1	16	4	2	16	2	4	2
1	16	4	2	1	2	2	2
1	16	4	2	1	4	4	2
2	16	4	2	2	16	2	2
9	16	4	2	2	2	2	2
1	16	4	2	2	2	4	2
1	16	4	2	3	2	2	2
1	16	4	2	3	2	4	2
4	16	4	2	4	2	2	2
2	16	4	2	4	2	4	2
1	16	4	2	4	4	2	2
1	16	4	2	4	4	4	16
2	16	4	2	4	4	4	4
1	16	4	3	1	1	2	16
1	16	4	3	1	4	3	1
2	16	4	3	2	2	2	2
1	16	4	3	2	4	4	16
1	16	4	3	4	2	2	2
1	16	4	3	4	2	4	2
1	16	4	4	1	2	2	2
2	16	4	4	1	2	4	2
3	16	4	4	2	16	16	2
2	16	4	4	2	16	2	16
8	16	4	4	2	16	2	2
1	16	4	4	2	16	2	4
1	16	4	4	2	1	2	2
1	16	4	4	2	2	2	1
202	16	4	4	2	2	2	2
1	16	4	4	2	2	2	4
1	16	4	4	2	2	4	16
56	16	4	4	2	2	4	2
1	16	4	4	2	2	4	4
1	16	4	4	2	4	2	16
1	16	4	4	2	4	4	2
1	16	4	4	2	4	4	4
1	16	4	4	4	16	16	2
1	16	4	4	4	16	16	4
3	16	4	4	4	16	2	16
1	16	4	4	4	16	2	1
7	16	4	4	4	16	2	2
1	16	4	4	4	16	2	4
2	16	4	4	4	1	2	4
3	16	4	4	4	2	2	1
285	16	4	4	4	2	2	2
3	16	4	4	4	2	2	4
119	16	4	4	4	2	4	2
16	16	4	4	4	2	4	4
1	16	4	4	4	4	2	16
11	16	4	4	4	4	2	2
1	16	4	4	4	4	2	4
56	16	4	4	4	4	4	2
63	16	4	4	4	4	4	4
1	1	16	2	2	2	2	2
1	1	16	4	4	2	2	2
1	1	16	4	4	2	4	2
1	1	1	16	4	4	4	4
1	1	1	1	2	2	2	2
1	1	1	1	4	1	1	4
2	1	1	2	2	16	2	2
1	1	1	2	2	16	4	2
5	1	1	2	2	2	2	2
1	1	1	2	2	4	4	1
2	1	1	2	4	4	4	2
2	1	2	16	2	2	2	2
1	1	2	16	4	16	2	2
1	1	2	2	16	2	2	4
1	1	2	2	1	1	2	2
