4	16	16	2	2	2	2
1	16	2	16	16	4	4
5	16	2	16	2	2	2
1	16	2	1	2	2	2
1	16	2	2	16	2	2
1	16	2	2	2	16	2
1	16	2	2	2	2	1
162	16	2	2	2	2	2
2	16	2	2	2	2	4
2	16	2	2	2	4	2
3	16	2	2	2	4	4
1	16	2	2	3	2	2
1	16	2	2	4	2	2
1	16	2	4	4	2	2
2	16	2	4	4	4	4
1	16	3	2	2	2	1
2	16	4	2	2	2	2
1	16	4	2	2	4	2
1	16	4	4	2	2	4
1	16	4	4	4	2	2
5	1	1	2	2	2	2
1	1	2	16	2	2	2
1	1	2	2	1	2	2
12	1	2	2	2	2	2
2	1	4	16	4	4	4
1	1	4	2	2	16	2
8	1	4	2	2	2	2
1	1	4	2	2	4	2
1	1	4	2	4	4	4
1	1	4	4	2	2	2
1	1	4	4	2	4	4
5	1	4	4	4	2	2
6	1	4	4	4	4	4
1	2	16	16	16	4	4
1	2	16	16	1	2	2
2	2	16	16	2	2	2
1	2	16	2	16	2	2
1	2	16	2	16	4	3
1	2	16	2	2	16	16
1	2	16	2	2	16	2
55	2	16	2	2	2	2
1	2	16	2	2	2	4
1	2	16	2	2	4	2
1	2	16	2	4	2	2
3	2	16	4	2	2	2
1	2	16	4	2	3	2
2	2	1	16	2	2	2
1	2	1	2	1	4	4
1	2	1	2	2	16	16
2	2	1	2	2	16	2
1	2	1	2	2	1	4
1	2	1	2	2	2	1
45	2	1	2	2	2	2
2	2	1	2	2	4	4
4	2	1	4	2	2	2
1	2	1	4	4	2	2
2	2	2	16	16	16	2
1	2	2	16	16	1	2
1	2	2	16	16	2	1
19	2	2	16	16	2	2
2	2	2	16	16	4	4
4	2	2	16	1	2	2
1	2	2	16	1	2	4
1	2	2	16	1	4	4
3	2	2	16	2	16	16
1	2	2	16	2	16	1
20	2	2	16	2	16	2
1	2	2	16	2	1	4
11	2	2	16	2	2	1
631	2	2	16	2	2	2
2	2	2	16	2	2	3
5	2	2	16	2	2	4
1	2	2	16	2	3	2
6	2	2	16	2	4	2
15	2	2	16	2	4	4
1	2	2	16	4	16	4
1	2	2	16	4	2	1
1	2	2	16	4	2	2
1	2	2	16	4	4	2
3	2	2	16	4	4	4
6	2	2	1	1	2	2
8	2	2	1	2	2	2
1	2	2	1	3	4	4
6	2	2	1	4	2	2
1	2	2	1	4	2	4
1	2	2	2	16	16	16
3	2	2	2	16	16	1
6	2	2	2	16	16	2
1	2	2	2	16	16	4
1	2	2	2	16	1	2
3	2	2	2	16	1	4
3	2	2	2	16	2	1
116	2	2	2	16	2	2
1	2	2	2	16	2	3
1	2	2	2	16	3	2
4	2	2	2	16	4	2
1	2	2	2	16	4	3
3	2	2	2	16	4	4
1	2	2	2	1	1	2
2	2	2	2	1	1	4
45	2	2	2	1	2	2
3	2	2	2	1	2	4
2	2	2	2	1	4	2
2	2	2	2	1	4	4
68	2	2	2	2	16	16
2	2	2	2	2	16	1
298	2	2	2	2	16	2
18	2	2	2	2	16	4
7	2	2	2	2	1	1
50	2	2	2	2	1	2
247	2	2	2	2	1	4
135	2	2	2	2	2	1
24375	2	2	2	2	2	2
19	2	2	2	2	2	3
505	2	2	2	2	2	4
1	2	2	2	2	3	1
9	2	2	2	2	3	2
9	2	2	2	2	4	1
220	2	2	2	2	4	2
441	2	2	2	2	4	4
8	2	2	2	3	2	2
