2	16	16	16	16	4
1	16	16	16	2	16
1	16	16	16	4	2
4	16	16	16	4	4
12	16	16	2	2	2
1	16	16	4	4	2
1	16	16	4	4	4
1	16	1	1	16	1
1	16	1	2	2	2
2	16	2	16	2	2
1	16	2	2	16	16
1	16	2	2	16	2
3	16	2	2	1	2
2	16	2	2	2	16
2	16	2	2	2	1
133	16	2	2	2	2
1	16	2	2	2	4
1	16	2	2	4	2
1	16	2	2	4	4
3	16	3	2	2	2
4	16	4	2	2	2
1	16	4	3	4	1
3	16	4	4	4	4
1	1	16	16	16	4
2	1	16	2	2	2
1	1	1	2	2	1
1	1	2	16	2	2
1	1	2	1	1	2
1	1	2	2	16	2
4	1	2	2	2	1
76	1	2	2	2	2
2	1	2	2	2	4
1	1	4	3	4	3
1	1	4	4	2	4
13	2	16	16	16	16
14	2	16	16	16	2
47	2	16	16	16	4
1	2	16	16	1	1
3	2	16	16	2	16
457	2	16	16	2	2
1	2	16	16	2	4
2	2	16	16	4	1
8	2	16	16	4	2
4	2	16	16	4	3
108	2	16	16	4	4
4	2	16	1	2	2
5	2	16	2	16	16
60	2	16	2	16	2
2	2	16	2	16	4
1	2	16	2	1	3
1	2	16	2	1	4
57	2	16	2	2	16
4748	2	16	2	2	2
5	2	16	2	2	4
1	2	16	3	2	3
6	2	16	4	2	16
14	2	16	4	2	2
1	2	16	4	2	3
1	2	16	4	4	1
19	2	16	4	4	2
1	2	16	4	4	3
75	2	16	4	4	4
3	2	1	16	2	2
1	2	1	1	16	2
1	2	1	1	16	3
2	2	1	1	1	16
28	2	1	1	2	2
1	2	1	1	2	4
1	2	1	1	4	2
1	2	1	2	2	16
221	2	1	2	2	2
1	2	1	2	2	4
2	2	1	2	4	4
1	2	1	4	2	16
5	2	1	4	2	2
1	2	1	4	4	1
8	2	1	4	4	4
2	2	2	16	16	16
15	2	2	16	16	2
20	2	2	16	16	4
1	2	2	16	1	2
16	2	2	16	2	16
1	2	2	16	2	1
503	2	2	16	2	2
2	2	2	16	2	3
12	2	2	16	2	4
7	2	2	16	4	2
15	2	2	16	4	4
3	2	2	1	16	2
1	2	2	1	1	16
10	2	2	1	1	2
20	2	2	1	2	2
7	2	2	1	2	3
1	2	2	1	2	4
1	2	2	1	3	2
2	2	2	1	4	2
1	2	2	1	4	4
53	2	2	2	16	16
12	2	2	2	16	1
140	2	2	2	16	2
2	2	2	2	16	3
14	2	2	2	16	4
1	2	2	2	1	16
1	2	2	2	1	1
88	2	2	2	1	2
3	2	2	2	1	4
191	2	2	2	2	16
55	2	2	2	2	1
20369	2	2	2	2	2
44	2	2	2	2	3
265	2	2	2	2	4
1	2	2	2	3	1
2	2	2	2	3	2
2	2	2	2	3	4
17	2	2	2	4	1
144	2	2	2	4	2
4	2	2	2	4	3
55	2	2	2	4	4
3	2	2	3	2	2
1	2	2	3	4	4
1	2	2	4	1	4
3	2	2	4	2	16
1	2	2	4	2	1
167	2	2	4	2	2
4	2	2	4	2	4
1	2	2	4	4	1
15	2	2	4	4	2
32	2	2	4	4	4
1	2	3	16	2	16
1	2	3	16	4	2
1	2	3	1	3	2
1	2	3	2	16	2
17	2	3	2	2	2
2	2	4	2	1	2
3	2	4	2	2	16
168	2	4	2	2	2
3	2	4	2	2	4
1	2	4	2	3	2
2	2	4	2	4	2
1	2	4	2	4	4
1	2	4	3	2	2
15	2	4	4	2	2
1	2	4	4	2	4
7	2	4	4	4	1
27	2	4	4	4	2
2	2	4	4	4	3
119	2	4	4	4	4
3	3	16	2	2	2
1	3	2	16	2	2
40	3	2	2	2	2
3	3	2	2	2	4
5	4	16	16	16	16
3	4	16	16	16	2
46	4	16	16	16	4
1	4	16	16	1	3
5	4	16	16	2	2
4	4	16	16	4	2
3	4	16	16	4	3
132	4	16	16	4	4
2	4	16	2	16	2
3	4	16	2	2	16
128	4	16	2	2	2
2	4	16	2	2	4
2	4	16	4	2	2
7	4	16	4	4	2
2	4	16	4	4	3
75	4	16	4	4	4
1	4	1	16	4	4
1	4	1	2	1	4
6	4	1	2	2	2
4	4	1	4	4	4
1	4	2	16	16	16
1	4	2	16	16	2
1	4	2	16	2	1
25	4	2	16	2	2
1	4	2	16	2	4
1	4	2	1	2	2
3	4	2	2	16	16
3	4	2	2	16	2
2	4	2	2	16	4
1	4	2	2	1	2
7	4	2	2	2	16
5	4	2	2	2	1
368	4	2	2	2	2
1	4	2	2	2	3
15	4	2	2	2	4
2	4	2	2	4	1
4	4	2	2	4	2
2	4	2	2	4	4
5	4	2	4	2	2
3	4	2	4	4	4
1	4	4	2	16	4
1	4	4	2	2	16
23	4	4	2	2	2
1	4	4	2	2	4
1	4	4	3	2	2
2	4	4	4	2	16
6	4	4	4	2	2
5	4	4	4	4	1
12	4	4	4	4	2
4	4	4	4	4	3
198	4	4	4	4	4
