1	16	16	2	2	2	2
1	16	1	2	2	2	2
3	16	2	2	16	2	2
1	16	2	2	16	2	4
1	16	2	2	1	2	2
47	16	2	2	2	2	2
5	16	2	2	2	2	4
1	16	2	2	2	4	2
2	16	2	4	2	2	2
1	16	2	4	2	4	2
1	16	4	2	2	2	2
3	16	4	4	2	2	2
3	16	4	4	4	4	4
1	1	1	4	3	4	3
3	1	2	2	16	2	2
2	1	2	2	1	2	2
1	1	2	2	2	1	1
44	1	2	2	2	2	2
4	1	2	2	2	2	4
1	1	2	2	2	3	4
1	1	2	2	2	4	2
1	1	2	2	2	4	4
1	1	2	4	2	2	2
3	1	4	2	2	2	2
1	1	4	4	4	4	4
1	2	16	16	16	2	2
5	2	16	16	2	2	2
1	2	16	1	1	4	1
1	2	16	1	4	4	3
1	2	16	1	4	4	4
6	2	16	2	16	2	2
86	2	16	2	2	2	2
1	2	16	2	2	2	3
1	2	16	2	2	2	4
3	2	16	2	2	4	2
1	2	16	4	16	2	2
3	2	16	4	2	2	2
1	2	16	4	2	2	4
1	2	16	4	4	4	4
2	2	1	1	2	2	2
1	2	1	1	2	2	4
1	2	1	1	2	4	2
22	2	1	2	2	2	2
1	2	1	2	2	2	3
1	2	1	2	2	4	2
1	2	1	2	4	1	2
1	2	1	2	4	4	2
4	2	1	4	2	2	2
7	2	2	16	16	16	16
6	2	2	16	16	16	2
2	2	2	16	16	1	2
18	2	2	16	16	2	2
1	2	2	16	16	4	3
2	2	2	16	2	2	1
45	2	2	16	2	2	2
2	2	2	16	2	2	3
2	2	2	16	2	2	4
1	2	2	16	2	3	3
1	2	2	16	2	4	3
1	2	2	16	2	4	4
2	2	2	16	4	1	2
2	2	2	16	4	2	2
1	2	2	16	4	4	2
1	2	2	16	4	4	4
1	2	2	1	1	2	2
25	2	2	1	2	2	2
1	2	2	1	2	4	3
1	2	2	1	2	4	4
1	2	2	1	3	1	2
1	2	2	1	3	2	2
1	2	2	1	4	1	2
1	2	2	1	4	4	2
1	2	2	1	4	4	4
6	2	2	2	16	16	16
1	2	2	2	16	16	1
75	2	2	2	16	16	2
1	2	2	2	16	16	3
10	2	2	2	16	16	4
16	2	2	2	16	1	2
1	2	2	2	16	1	4
10	2	2	2	16	2	1
696	2	2	2	16	2	2
7	2	2	2	16	2	3
16	2	2	2	16	2	4
7	2	2	2	16	3	2
1	2	2	2	16	3	4
2	2	2	2	16	4	1
10	2	2	2	16	4	2
4	2	2	2	16	4	3
2	2	2	2	16	4	4
1	2	2	2	1	1	1
7	2	2	2	1	1	2
1	2	2	2	1	1	4
1	2	2	2	1	2	1
96	2	2	2	1	2	2
