4	16	16	2	2	2	2	2
1	16	16	2	2	4	1	2
10	16	16	4	4	2	2	2
1	16	16	4	4	2	4	2
1	16	2	1	2	2	2	2
1	16	2	2	16	2	2	2
1	16	2	2	1	2	2	2
1	16	2	2	2	16	2	2
1	16	2	2	2	16	2	3
1	16	2	2	2	1	2	2
122	16	2	2	2	2	2	2
1	16	2	2	2	3	2	2
2	16	2	2	4	2	2	2
1	16	2	2	4	2	2	4
1	16	2	4	4	2	2	2
1	16	4	1	16	2	2	2
1	16	4	1	2	2	2	2
2	16	4	2	2	2	2	2
1	16	4	4	4	1	2	16
79	16	4	4	4	2	2	2
1	16	4	4	4	4	3	2
1	16	4	4	4	4	4	2
1	1	16	2	2	16	2	2
2	1	16	2	2	2	2	2
1	1	16	4	2	2	2	2
1	1	16	4	4	1	2	2
13	1	16	4	4	2	2	2
4	1	1	1	1	2	2	2
1	1	1	2	16	2	2	2
1	1	1	3	4	2	2	2
1	1	2	2	2	16	2	2
1	1	2	2	2	16	4	4
3	1	2	2	2	2	2	16
63	1	2	2	2	2	2	2
1	1	2	2	2	2	2	4
1	1	2	2	2	3	4	4
1	1	2	2	4	16	2	2
3	1	2	2	4	2	2	2
1	1	2	4	4	16	2	2
2	1	2	4	4	2	2	2
1	1	3	4	4	2	2	1
1	1	3	4	4	2	2	2
2	1	4	2	2	2	2	2
1	1	4	2	4	2	2	2
1	1	4	2	4	4	2	2
4	1	4	4	2	2	2	2
2	1	4	4	3	2	2	2
1	1	4	4	4	16	16	2
3	1	4	4	4	16	2	2
1	1	4	4	4	1	2	2
59	1	4	4	4	2	2	2
3	1	4	4	4	2	2	4
1	1	4	4	4	4	4	2
3	1	4	4	4	4	4	4
12	2	16	16	16	2	2	2
1	2	16	16	2	2	2	16
4	2	16	16	2	2	2	2
1	2	16	16	2	2	4	4
2	2	16	16	4	16	2	2
1	2	16	16	4	16	3	2
3	2	16	16	4	1	2	2
1	2	16	16	4	2	1	1
1	2	16	16	4	2	1	4
171	2	16	16	4	2	2	2
1	2	16	16	4	2	2	4
3	2	16	16	4	2	4	2
1	2	16	16	4	4	1	16
2	2	16	1	16	2	2	2
3	2	16	1	1	2	2	2
4	2	16	1	2	2	2	2
1	2	16	2	16	16	2	2
2	2	16	2	16	16	2	4
14	2	16	2	16	2	2	2
1	2	16	2	1	2	1	2
1	2	16	2	1	2	2	2
2	2	16	2	2	16	16	2
2	2	16	2	2	16	2	16
11	2	16	2	2	16	2	2
1	2	16	2	2	16	2	3
1	2	16	2	2	16	2	4
1	2	16	2	2	1	2	16
3	2	16	2	2	1	2	2
1	2	16	2	2	2	1	1
4	2	16	2	2	2	1	2
3	2	16	2	2	2	2	16
439	2	16	2	2	2	2	2
5	2	16	2	2	2	2	4
5	2	16	2	2	2	4	2
1	2	16	2	2	2	4	4
1	2	16	2	2	4	1	1
2	2	16	2	2	4	2	2
3	2	16	2	2	4	4	4
1	2	16	2	3	2	2	2
1	2	16	2	3	2	4	2
3	2	16	2	4	16	2	2
1	2	16	2	4	1	2	2
11	2	16	2	4	2	2	2
1	2	16	3	16	16	2	2
