1	16	16	16	16	16
1	16	16	16	2	2
5	16	16	2	16	2
26	16	16	2	2	2
1	16	16	2	2	4
1	16	16	2	4	4
1	16	16	4	2	2
1	16	16	4	2	3
2	16	16	4	4	4
2	16	1	2	2	2
1	16	1	4	2	2
3	16	2	16	2	2
4	16	2	16	2	4
3	16	2	1	16	4
4	16	2	1	4	2
2	16	2	2	16	16
9	16	2	2	16	2
1	16	2	2	1	4
2	16	2	2	2	1
114	16	2	2	2	2
21	16	2	2	2	4
7	16	2	2	4	2
1	16	2	2	4	4
1	16	2	4	2	2
1	16	2	4	3	4
1	16	2	4	4	4
1	16	4	16	16	1
1	16	4	16	16	2
1	16	4	16	4	2
2	16	4	1	16	4
4	16	4	2	16	2
1	16	4	2	2	1
117	16	4	2	2	2
13	16	4	2	2	4
1	16	4	2	3	1
1	16	4	2	3	4
5	16	4	2	4	4
1	16	4	4	2	2
1	16	4	4	2	4
4	16	4	4	4	4
1	1	16	2	16	2
2	1	16	2	2	2
1	1	1	2	2	2
1	1	1	4	2	2
2	1	2	16	4	2
1	1	2	1	2	2
5	1	2	2	16	2
1	1	2	2	2	1
42	1	2	2	2	2
5	1	2	2	2	4
1	1	2	2	4	2
2	1	2	4	2	2
1	1	3	2	4	2
1	1	4	1	16	4
9	1	4	2	16	2
1	1	4	2	2	1
73	1	4	2	2	2
1	1	4	2	2	3
6	1	4	2	2	4
2	1	4	2	4	4
1	1	4	3	4	4
1	1	4	4	2	2
2	1	4	4	2	4
1	1	4	4	4	2
4	1	4	4	4	4
3	2	16	16	16	16
14	2	16	16	16	2
8	2	16	16	2	2
1	2	16	16	2	3
1	2	16	16	4	4
1	2	16	1	1	2
5	2	16	2	16	16
40	2	16	2	16	2
2	2	16	2	16	3
1	2	16	2	16	4
1	2	16	2	2	1
136	2	16	2	2	2
1	2	16	2	2	4
3	2	16	2	4	2
1	2	16	2	4	4
4	2	16	4	2	2
1	2	16	4	2	4
3	2	1	1	2	2
1	2	1	1	2	4
2	2	1	2	16	2
1	2	1	2	16	3
24	2	1	2	2	2
4	2	1	2	4	2
1	2	1	2	4	4
1	2	1	4	1	4
1	2	1	4	2	1
5	2	1	4	2	2
1	2	1	4	2	4
3	2	1	4	4	2
6	2	2	16	16	16
1	2	2	16	16	1
26	2	2	16	16	2
2	2	2	16	1	1
1	2	2	16	1	2
1	2	2	16	1	3
2	2	2	16	2	1
65	2	2	16	2	2
4	2	2	16	2	3
21	2	2	16	2	4
29	2	2	16	4	2
3	2	2	16	4	4
5	2	2	1	16	2
1	2	2	1	16	3
88	2	2	1	16	4
1	2	2	1	1	1
1	2	2	1	2	1
14	2	2	1	2	2
1	2	2	1	4	1
84	2	2	1	4	2
23	2	2	1	4	3
10	2	2	1	4	4
36	2	2	2	16	16
4	2	2	2	16	1
1270	2	2	2	16	2
8	2	2	2	16	3
17	2	2	2	16	4
3	2	2	2	1	1
4	2	2	2	1	2
98	2	2	2	2	1
13117	2	2	2	2	2
56	2	2	2	2	3
951	2	2	2	2	4
3	2	2	2	3	1
3	2	2	2	3	3
1	2	2	2	3	4
3	2	2	2	4	1
129	2	2	2	4	2
9	2	2	2	4	3
142	2	2	2	4	4
1	2	2	3	1	2
1	2	2	3	2	2
1	2	2	3	2	4
5	2	2	3	4	2
1	2	2	4	1	2
1	2	2	4	2	1
46	2	2	4	2	2
3	2	2	4	2	3
8	2	2	4	2	4
14	2	2	4	4	2
1	2	2	4	4	3
15	2	2	4	4	4
1	2	3	16	16	2
1	2	3	1	16	2
1	2	3	1	4	4
1	2	3	2	16	2
5	2	3	2	2	2
2	2	3	2	4	4
1	2	3	4	1	4
2	2	3	4	2	2
1	2	4	16	16	16
1	2	4	16	16	2
1	2	4	16	1	2
4	2	4	16	2	2
2	2	4	16	2	4
3	2	4	16	4	2
9	2	4	16	4	4
5	2	4	1	16	4
4	2	4	1	2	2
1	2	4	1	2	4
1	2	4	1	4	2
3	2	4	1	4	4
1	2	4	2	16	16
51	2	4	2	16	2
1	2	4	2	16	4
5	2	4	2	2	1
527	2	4	2	2	2
2	2	4	2	2	3
62	2	4	2	2	4
13	2	4	2	4	2
28	2	4	2	4	4
8	2	4	4	2	2
86	2	4	4	4	4
1	3	16	4	2	4
1	3	1	2	2	2
1	3	1	4	4	4
1	3	2	16	4	2
1	3	2	1	16	4
1	3	2	2	16	2
12	3	2	2	2	2
1	3	2	4	2	2
1	3	2	4	2	4
1	3	2	4	4	2
2	3	2	4	4	4
1	3	4	16	2	4
1	3	4	1	4	2
1	3	4	2	16	2
1	3	4	2	2	1
11	3	4	2	2	2
2	3	4	2	2	4
1	3	4	2	4	2
1	3	4	2	4	4
4	4	16	16	16	16
6	4	16	16	16	2
1	4	16	16	16	3
2	4	16	16	16	4
2	4	16	16	1	2
1	4	16	16	2	1
2	4	16	16	2	2
1	4	16	16	3	2
4	4	16	16	4	2
2	4	16	16	4	4
5	4	16	2	16	16
1	4	16	2	16	1
30	4	16	2	16	2
2	4	16	2	2	1
77	4	16	2	2	2
5	4	16	2	2	4
1	4	16	2	3	1
1	4	16	2	4	2
5	4	16	2	4	4
1	4	16	3	16	4
5	4	16	4	2	2
