3	16	16	2
1	16	1	2
130	16	2	2
1	16	2	4
4	16	4	2
4	16	4	4
1	1	16	2
78	1	2	2
2	1	2	4
1	1	4	4
6	2	16	16
1	2	16	1
213	2	16	2
16	2	16	4
39	2	1	2
5	2	1	4
143	2	2	16
48	2	2	1
26308	2	2	2
15	2	2	3
938	2	2	4
20	2	3	2
3	2	3	4
21	2	4	16
1	2	4	1
430	2	4	2
394	2	4	4
2	3	16	2
1	3	2	16
33	3	2	2
4	3	2	4
2	3	4	2
1	3	4	4
8	4	16	2
9	4	16	4
3	4	1	2
6	4	1	4
5	4	2	16
1	4	2	1
582	4	2	2
39	4	2	4
1	4	3	2
15	4	4	16
1	4	4	1
178	4	4	2
273	4	4	4
