1	16	16	2	2	2	2
1	16	16	2	4	2	2
1	16	1	2	2	2	2
7	16	1	2	4	2	2
2	16	1	4	4	2	2
1	16	2	16	16	2	2
1	16	2	16	2	2	2
1	16	2	2	16	2	2
1	16	2	2	2	1	4
1	16	2	2	2	2	16
1	16	2	2	2	2	1
244	16	2	2	2	2	2
1	16	2	2	2	2	4
1	16	2	2	2	4	1
4	16	2	2	2	4	2
1	16	2	2	3	2	2
17	16	2	2	4	2	2
1	16	2	3	4	2	2
1	16	2	4	1	2	2
1	16	2	4	2	2	16
4	16	2	4	2	2	2
2	16	2	4	4	2	2
1	16	2	4	4	2	4
1	16	3	2	4	2	2
3	16	4	16	2	2	2
1	16	4	16	4	2	2
1	16	4	1	2	2	2
8	16	4	2	16	2	2
1	16	4	2	16	2	4
40	16	4	2	2	2	2
1	16	4	2	2	2	4
3	16	4	2	3	2	2
2	16	4	2	4	16	2
1	16	4	2	4	1	2
4	16	4	2	4	2	16
2	16	4	2	4	2	1
478	16	4	2	4	2	2
4	16	4	2	4	2	4
1	16	4	2	4	4	16
5	16	4	2	4	4	2
1	16	4	3	1	2	2
1	16	4	3	2	2	2
1	16	4	3	4	4	4
3	16	4	4	2	2	2
1	16	4	4	4	2	16
75	16	4	4	4	2	2
1	16	4	4	4	2	3
4	16	4	4	4	4	2
4	16	4	4	4	4	4
7	1	16	2	2	2	2
1	1	16	2	4	2	2
1	1	16	2	4	4	1
1	1	1	2	4	2	2
1	1	1	4	4	2	2
1	1	2	2	2	2	16
13	1	2	2	2	2	2
2	1	2	2	2	4	2
3	1	2	2	4	2	2
1	1	2	4	2	2	2
2	1	3	2	2	2	2
1	1	3	2	4	16	2
1	1	4	16	2	2	2
1	1	4	1	4	4	2
1	1	4	2	16	2	2
4	1	4	2	2	2	2
1	1	4	2	2	2	3
5	1	4	2	4	2	2
1	2	16	16	16	2	2
1	2	16	16	1	16	2
1	2	16	16	2	2	1
7	2	16	16	2	2	2
1	2	16	16	2	2	4
1	2	16	16	2	4	2
1	2	16	16	3	2	2
1	2	16	16	4	2	2
1	2	16	1	16	2	4
7	2	16	1	2	2	2
1	2	16	1	4	16	2
1	2	16	1	4	2	2
4	2	16	2	16	2	2
2	2	16	2	2	16	2
2	2	16	2	2	2	16
223	2	16	2	2	2	2
2	2	16	2	2	2	4
2	2	16	2	2	4	2
1	2	16	2	3	1	2
2	2	16	2	3	2	2
1	2	16	2	4	2	16
54	2	16	2	4	2	2
2	2	16	2	4	4	2
7	2	16	4	4	2	2
1	2	1	16	2	2	2
1	2	1	1	2	4	4
1	2	1	1	3	2	2
1	2	1	1	4	2	16
24	2	1	2	2	2	2
1	2	1	2	2	2	4
1	2	1	2	4	1	4
1	2	1	2	4	2	16
29	2	1	2	4	2	2
1	2	1	3	4	4	2
1	2	1	4	2	2	2
1	2	1	4	4	2	2
1	2	2	16	16	2	16
18	2	2	16	16	2	2
1	2	2	16	1	16	4
2	2	2	16	1	2	2
1	2	2	16	1	2	4
1	2	2	16	1	4	2
4	2	2	16	2	16	2
1	2	2	16	2	1	4
4	2	2	16	2	2	16
1	2	2	16	2	2	1
109	2	2	16	2	2	2
2	2	2	16	2	4	2
1	2	2	16	2	4	3
1	2	2	16	2	4	4
3	2	2	16	3	2	2
5	2	2	16	4	2	2
1	2	2	1	16	16	2
2	2	2	1	16	2	2
1	2	2	1	1	1	2
2	2	2	1	1	2	2
1	2	2	1	1	2	4
1	2	2	1	1	4	2
12	2	2	1	2	2	2
1	2	2	1	3	2	16
1	2	2	1	3	2	2
5	2	2	1	4	2	2
1	2	2	2	16	16	2
1	2	2	2	16	2	16
2	2	2	2	16	2	1
50	2	2	2	16	2	2
1	2	2	2	16	2	4
1	2	2	2	16	4	2
8	2	2	2	1	2	2
1	2	2	2	1	4	2
9	2	2	2	2	16	16
93	2	2	2	2	16	2
9	2	2	2	2	16	4
4	2	2	2	2	1	2
7	2	2	2	2	1	4
137	2	2	2	2	2	16
17	2	2	2	2	2	1
15902	2	2	2	2	2	2
3	2	2	2	2	2	3
118	2	2	2	2	2	4
4	2	2	2	2	3	2
1	2	2	2	2	3	3
2	2	2	2	2	4	16
6	2	2	2	2	4	1
110	2	2	2	2	4	2
12	2	2	2	2	4	4
7	2	2	2	3	2	2
2	2	2	2	4	16	2
3	2	2	2	4	1	4
4	2	2	2	4	2	16
1	2	2	2	4	2	1
500	2	2	2	4	2	2
4	2	2	2	4	2	4
1	2	2	2	4	3	2
1	2	2	2	4	3	4
19	2	2	2	4	4	2
11	2	2	2	4	4	4
17	2	2	3	2	2	2
1	2	2	3	2	4	1
2	2	2	3	2	4	2
4	2	2	3	4	2	2
1	2	2	3	4	4	4
3	2	2	4	1	2	2
1	2	2	4	2	16	2
1	2	2	4	2	1	4
80	2	2	4	2	2	2
1	2	2	4	2	2	4
1	2	2	4	2	4	2
62	2	2	4	4	2	2
1	2	2	4	4	4	16
5	2	2	4	4	4	2
13	2	2	4	4	4	4
1	2	3	1	1	4	4
1	2	3	1	2	2	2
3	2	3	2	16	2	2
1	2	3	2	2	16	2
1	2	3	2	2	1	1
4	2	3	2	2	2	16
3	2	3	2	2	2	1
79	2	3	2	2	2	2
1	2	3	2	2	2	3
2	2	3	2	2	2	4
3	2	3	2	2	3	2
1	2	3	2	2	4	16
1	2	3	2	2	4	1
9	2	3	2	2	4	2
1	2	3	2	2	4	3
3	2	3	2	2	4	4
1	2	3	2	4	16	4
1	2	3	2	4	2	1
7	2	3	2	4	2	2
3	2	3	2	4	3	2
1	2	3	2	4	4	1
1	2	3	2	4	4	4
2	2	3	3	2	2	2
1	2	3	3	4	2	2
1	2	3	4	4	2	2
2	2	4	16	16	2	2
29	2	4	16	2	2	2
3	2	4	16	2	4	2
1	2	4	16	2	4	4
1	2	4	16	3	2	2
16	2	4	16	4	2	2
1	2	4	16	4	4	2
1	2	4	1	16	2	2
1	2	4	1	1	2	2
6	2	4	1	2	2	2
1	2	4	1	2	2	4
2	2	4	1	4	2	2
1	2	4	2	16	16	16
1	2	4	2	16	16	2
1	2	4	2	16	2	1
42	2	4	2	16	2	2
2	2	4	2	16	4	2
4	2	4	2	1	2	2
1	2	4	2	1	2	4
1	2	4	2	2	16	16
3	2	4	2	2	16	2
2	2	4	2	2	1	2
1	2	4	2	2	1	4
4	2	4	2	2	2	16
2	2	4	2	2	2	1
629	2	4	2	2	2	2
8	2	4	2	2	2	4
1	2	4	2	2	3	2
7	2	4	2	2	4	2
2	2	4	2	2	4	4
2	2	4	2	3	2	2
1	2	4	2	3	4	2
3	2	4	2	4	16	16
13	2	4	2	4	16	2
1	2	4	2	4	1	2
3	2	4	2	4	1	4
31	2	4	2	4	2	16
8	2	4	2	4	2	1
3531	2	4	2	4	2	2
39	2	4	2	4	2	4
1	2	4	2	4	3	2
3	2	4	2	4	4	1
35	2	4	2	4	4	2
5	2	4	2	4	4	4
7	2	4	3	2	2	2
8	2	4	3	4	2	2
1	2	4	3	4	2	4
1	2	4	4	1	16	4
1	2	4	4	1	2	2
15	2	4	4	2	2	2
1	2	4	4	4	1	4
5	2	4	4	4	2	16
1	2	4	4	4	2	1
358	2	4	4	4	2	2
8	2	4	4	4	2	4
1	2	4	4	4	3	2
1	2	4	4	4	3	4
8	2	4	4	4	4	2
19	2	4	4	4	4	4
3	3	16	2	2	2	2
2	3	16	2	4	2	2
1	3	1	2	2	2	2
1	3	1	2	4	2	2
26	3	2	2	2	2	2
2	3	2	2	4	2	2
1	3	2	4	2	2	2
2	3	3	2	2	2	2
4	3	4	2	2	2	2
10	3	4	2	4	2	2
1	3	4	4	4	2	2
1	4	16	16	16	2	2
3	4	16	16	2	2	2
3	4	16	16	4	2	2
1	4	16	1	16	2	2
3	4	16	1	2	2	2
1	4	16	1	4	2	2
1	4	16	2	16	2	2
13	4	16	2	2	2	2
1	4	16	2	2	4	1
76	4	16	2	4	2	2
1	4	16	2	4	2	3
1	4	16	2	4	2	4
1	4	16	2	4	3	2
3	4	16	2	4	4	2
1	4	16	3	2	2	2
1	4	16	3	4	2	2
17	4	16	4	4	2	2
1	4	16	4	4	2	4
1	4	16	4	4	3	2
1	4	16	4	4	4	2
3	4	1	2	16	2	2
1	4	1	2	16	4	4
3	4	1	2	2	2	2
1	4	1	2	2	4	2
63	4	1	2	4	2	2
1	4	1	2	4	2	4
1	4	1	3	2	2	2
1	4	1	3	4	2	2
1	4	1	4	3	2	2
13	4	1	4	4	2	2
1	4	2	16	2	1	4
1	4	2	16	2	2	2
1	4	2	16	4	2	2
2	4	2	1	2	2	2
1	4	2	1	4	2	2
1	4	2	2	16	2	1
5	4	2	2	16	2	2
1	4	2	2	2	16	2
2	4	2	2	2	2	16
156	4	2	2	2	2	2
1	4	2	2	2	4	16
2	4	2	2	2	4	2
50	4	2	2	4	2	2
1	4	2	2	4	2	4
1	4	2	2	4	4	2
2	4	2	2	4	4	4
1	4	2	3	4	2	2
1	4	2	4	2	2	2
1	4	2	4	4	2	16
11	4	2	4	4	2	2
1	4	2	4	4	2	4
1	4	3	1	2	2	2
3	4	3	2	2	2	2
5	4	3	2	4	2	2
1	4	3	2	4	4	2
1	4	3	4	2	2	2
1	4	3	4	4	2	16
1	4	3	4	4	2	2
1	4	4	16	16	2	16
2	4	4	16	16	2	2
4	4	4	16	2	16	2
1	4	4	16	2	16	4
3	4	4	16	2	1	4
2	4	4	16	2	2	16
42	4	4	16	2	2	2
1	4	4	16	2	2	4
1	4	4	16	2	4	1
4	4	4	16	2	4	2
40	4	4	16	4	2	2
4	4	4	16	4	2	4
1	4	4	16	4	4	4
2	4	4	1	16	2	2
14	4	4	1	2	2	2
1	4	4	1	3	2	2
1	4	4	1	4	2	1
2	4	4	1	4	2	2
1	4	4	1	4	4	2
1	4	4	2	16	16	2
105	4	4	2	16	2	2
3	4	4	2	16	2	4
1	4	4	2	16	4	1
2	4	4	2	16	4	2
1	4	4	2	16	4	4
7	4	4	2	1	2	2
1	4	4	2	2	16	16
3	4	4	2	2	16	2
1	4	4	2	2	1	4
3	4	4	2	2	2	16
1	4	4	2	2	2	1
368	4	4	2	2	2	2
4	4	4	2	2	2	4
1	4	4	2	2	3	2
1	4	4	2	2	3	4
4	4	4	2	2	4	2
8	4	4	2	3	2	2
1	4	4	2	3	4	2
4	4	4	2	4	16	16
29	4	4	2	4	16	2
3	4	4	2	4	16	4
2	4	4	2	4	1	2
6	4	4	2	4	1	4
66	4	4	2	4	2	16
7	4	4	2	4	2	1
6996	4	4	2	4	2	2
1	4	4	2	4	2	3
66	4	4	2	4	2	4
4	4	4	2	4	3	2
1	4	4	2	4	4	16
3	4	4	2	4	4	1
63	4	4	2	4	4	2
10	4	4	2	4	4	4
1	4	4	3	1	2	2
5	4	4	3	2	2	2
18	4	4	3	4	2	2
1	4	4	3	4	2	4
1	4	4	4	1	16	4
1	4	4	4	2	16	2
1	4	4	4	2	1	4
13	4	4	4	2	2	2
1	4	4	4	2	2	4
1	4	4	4	2	4	2
4	4	4	4	3	2	2
1	4	4	4	3	2	4
1	4	4	4	3	4	2
1	4	4	4	4	16	16
11	4	4	4	4	16	2
2	4	4	4	4	1	2
2	4	4	4	4	1	4
5	4	4	4	4	2	16
2	4	4	4	4	2	1
1451	4	4	4	4	2	2
2	4	4	4	4	2	3
38	4	4	4	4	2	4
1	4	4	4	4	3	2
1	4	4	4	4	4	1
81	4	4	4	4	4	2
1	4	4	4	4	4	3
94	4	4	4	4	4	4
