15	16	16	2	2	2	2	2
1	16	16	2	2	4	1	2
1	16	16	4	2	2	4	2
2	16	16	4	4	2	2	2
1	16	1	2	4	2	2	2
1	16	2	1	16	2	2	2
1	16	2	2	16	2	2	2
1	16	2	2	2	16	1	1
4	16	2	2	2	16	2	2
1	16	2	2	2	2	1	1
1	16	2	2	2	2	1	2
1	16	2	2	2	2	2	1
220	16	2	2	2	2	2	2
1	16	2	2	2	2	2	3
7	16	2	2	2	2	2	4
1	16	2	2	2	2	4	2
2	16	2	2	4	2	2	2
1	16	2	4	2	2	2	2
1	16	4	4	2	2	2	2
1	16	4	4	4	16	4	4
2	16	4	4	4	2	2	2
1	1	16	2	2	1	4	4
11	1	16	2	2	2	2	2
1	1	16	2	2	2	4	2
2	1	1	1	1	2	2	2
1	1	1	1	1	2	2	4
1	1	1	3	2	2	2	2
1	1	1	4	4	16	2	2
1	1	1	4	4	2	2	2
1	1	2	1	2	2	2	2
1	1	2	2	16	1	2	16
1	1	2	2	1	2	4	4
1	1	2	2	2	16	16	2
3	1	2	2	2	16	2	2
1	1	2	2	2	1	2	2
94	1	2	2	2	2	2	2
1	1	2	2	2	4	1	16
1	1	2	2	2	4	2	2
3	1	2	4	2	2	2	2
1	1	4	1	2	2	1	2
2	1	4	1	2	2	2	2
6	1	4	2	2	2	2	2
1	1	4	2	2	4	4	4
6	1	4	4	4	2	2	2
1	1	4	4	4	4	4	4
1	2	16	16	16	2	2	2
8	2	16	16	2	2	2	2
1	2	16	16	4	2	1	1
7	2	16	16	4	2	2	2
1	2	16	1	16	1	1	2
5	2	16	1	16	2	2	2
2	2	16	1	1	2	2	2
3	2	16	1	2	2	2	2
1	2	16	2	16	16	2	16
1	2	16	2	16	16	2	2
23	2	16	2	16	2	2	2
3	2	16	2	16	2	2	4
1	2	16	2	16	2	4	2
1	2	16	2	16	4	2	2
2	2	16	2	1	2	2	2
2	2	16	2	2	16	16	2
1	2	16	2	2	16	2	16
20	2	16	2	2	16	2	2
1	2	16	2	2	16	2	3
1	2	16	2	2	1	2	16
7	2	16	2	2	1	2	2
1	2	16	2	2	1	4	2
2	2	16	2	2	2	1	1
3	2	16	2	2	2	1	2
12	2	16	2	2	2	2	16
1	2	16	2	2	2	2	1
815	2	16	2	2	2	2	2
2	2	16	2	2	2	2	3
8	2	16	2	2	2	2	4
1	2	16	2	2	2	3	2
14	2	16	2	2	2	4	2
3	2	16	2	2	2	4	4
1	2	16	2	2	4	1	4
3	2	16	2	2	4	2	2
2	2	16	2	2	4	4	4
3	2	16	2	3	2	2	2
1	2	16	2	3	4	2	2
7	2	16	2	4	2	2	2
1	2	16	3	1	2	2	2
1	2	16	3	2	2	2	2
1	2	16	4	2	2	1	2
2	2	16	4	2	2	2	2
1	2	16	4	2	2	2	4
1	2	16	4	2	4	2	2
1	2	16	4	2	4	4	4
1	2	16	4	3	2	2	2
2	2	16	4	4	16	2	2
1	2	16	4	4	2	2	16
