1	16	16	16	2	2	2
1	16	16	2	2	4	2
5	16	16	4	2	2	2
1	16	16	4	4	3	4
2	16	16	4	4	4	4
1	16	2	2	16	2	2
30	16	2	2	2	2	2
1	16	2	2	2	2	3
1	16	2	2	2	2	4
1	16	2	2	2	4	2
9	16	2	4	2	2	2
2	16	2	4	2	4	2
1	16	3	4	2	2	2
1	16	4	16	2	2	2
1	16	4	16	4	1	2
1	16	4	16	4	4	4
1	16	4	2	1	4	2
6	16	4	2	2	2	2
1	16	4	2	2	2	4
1	16	4	2	4	2	2
2	16	4	4	16	16	2
4	16	4	4	16	2	2
2	16	4	4	2	1	2
79	16	4	4	2	2	2
5	16	4	4	2	2	4
1	16	4	4	2	4	2
4	16	4	4	2	4	4
1	16	4	4	3	2	3
1	16	4	4	4	2	2
6	16	4	4	4	4	4
1	1	16	4	16	2	2
1	1	16	4	2	2	2
1	1	1	1	2	2	2
1	1	2	16	2	2	2
1	1	2	16	2	2	4
1	1	2	2	16	2	2
1	1	2	2	2	2	1
33	1	2	2	2	2	2
1	1	2	2	4	2	4
1	1	2	4	2	1	2
2	1	2	4	2	2	2
1	1	3	1	2	2	4
1	1	3	4	3	2	1
2	1	4	2	16	2	2
1	1	4	2	1	2	4
3	1	4	2	2	2	2
1	1	4	2	2	4	4
2	1	4	4	16	2	2
1	1	4	4	16	4	2
1	1	4	4	16	4	4
51	1	4	4	2	2	2
3	1	4	4	2	2	4
4	1	4	4	2	4	2
2	1	4	4	2	4	4
1	1	4	4	4	4	4
2	2	16	16	16	16	4
4	2	16	16	16	2	2
1	2	16	16	16	2	4
1	2	16	16	16	4	1
1	2	16	16	16	4	2
35	2	16	16	2	2	2
2	2	16	16	2	4	2
3	2	16	16	2	4	4
1	2	16	16	4	1	2
1	2	16	16	4	2	2
1	2	16	16	4	3	4
1	2	16	16	4	4	4
1	2	16	1	3	2	2
1	2	16	1	3	3	2
1	2	16	2	16	16	16
8	2	16	2	16	2	2
1	2	16	2	16	4	4
1	2	16	2	2	1	2
39	2	16	2	2	2	2
1	2	16	2	2	2	4
1	2	16	2	2	4	2
1	2	16	4	16	16	2
5	2	16	4	16	2	2
2	2	16	4	2	2	1
57	2	16	4	2	2	2
1	2	16	4	2	2	3
1	2	16	4	2	2	4
2	2	16	4	2	4	2
3	2	16	4	2	4	4
2	2	16	4	4	3	4
1	2	16	4	4	4	4
1	2	1	16	2	2	2
1	2	1	1	4	2	2
1	2	1	2	2	2	1
5	2	1	2	2	2	2
1	2	1	2	2	2	4
1	2	1	2	2	4	2
1	2	1	3	2	2	2
1	2	1	4	16	3	2
1	2	1	4	1	1	2
2	2	1	4	2	2	1
15	2	1	4	2	2	2
1	2	1	4	2	4	4
1	2	1	4	4	1	2
2	2	2	16	16	16	16
4	2	2	16	16	16	2
2	2	2	16	16	16	4
2	2	2	16	16	1	2
19	2	2	16	16	2	2
2	2	2	16	16	2	4
1	2	2	16	1	2	2
2	2	2	16	2	2	1
44	2	2	16	2	2	2
2	2	2	16	2	4	4
1	2	2	16	3	4	4
1	2	2	16	4	1	2
3	2	2	16	4	2	2
1	2	2	16	4	4	3
1	2	2	16	4	4	4
2	2	2	1	1	4	4
2	2	2	1	2	1	2
17	2	2	1	2	2	2
2	2	2	1	4	2	2
5	2	2	2	16	16	16
1	2	2	2	16	16	1
44	2	2	2	16	16	2
1	2	2	2	16	16	3
3	2	2	2	16	16	4
10	2	2	2	16	1	2
5	2	2	2	16	2	1
447	2	2	2	16	2	2
4	2	2	2	16	2	3
5	2	2	2	16	2	4
2	2	2	2	16	3	2
5	2	2	2	16	4	1
6	2	2	2	16	4	2
5	2	2	2	16	4	3
6	2	2	2	16	4	4
1	2	2	2	1	1	1
4	2	2	2	1	1	2
65	2	2	2	1	2	2
3	2	2	2	1	2	3
7	2	2	2	1	2	4
14	2	2	2	1	4	2
3	2	2	2	1	4	4
1	2	2	2	2	1	1
24	2	2	2	2	1	2
10	2	2	2	2	1	3
1	2	2	2	2	1	4
67	2	2	2	2	2	1
14972	2	2	2	2	2	2
41	2	2	2	2	2	3
443	2	2	2	2	2	4
12	2	2	2	2	3	2
1	2	2	2	2	3	3
2	2	2	2	2	3	4
2	2	2	2	2	4	1
141	2	2	2	2	4	2
10	2	2	2	2	4	3
82	2	2	2	2	4	4
25	2	2	2	3	2	2
3	2	2	2	4	1	1
17	2	2	2	4	1	2
1	2	2	2	4	1	4
1	2	2	2	4	2	1
76	2	2	2	4	2	2
1	2	2	2	4	2	3
7	2	2	2	4	2	4
1	2	2	2	4	3	2
1	2	2	2	4	3	4
1	2	2	2	4	4	1
6	2	2	2	4	4	2
8	2	2	2	4	4	4
1	2	2	3	16	16	2
1	2	2	3	1	2	2
1	2	2	3	2	1	3
1	2	2	3	2	2	2
1	2	2	3	3	2	2
3	2	2	3	4	1	3
1	2	2	3	4	2	4
1	2	2	4	16	16	2
1	2	2	4	16	16	4
2	2	2	4	16	1	2
13	2	2	4	16	2	2
1	2	2	4	16	2	3
1	2	2	4	16	3	2
1	2	2	4	16	3	4
5	2	2	4	1	2	2
3	2	2	4	1	4	2
1	2	2	4	1	4	4
4	2	2	4	2	2	1
449	2	2	4	2	2	2
2	2	2	4	2	2	3
14	2	2	4	2	2	4
1	2	2	4	2	3	2
10	2	2	4	2	4	2
13	2	2	4	2	4	4
3	2	2	4	3	2	2
1	2	2	4	4	1	3
1	2	2	4	4	2	2
1	2	2	4	4	3	2
20	2	2	4	4	4	4
1	2	3	16	16	2	2
3	2	3	16	2	2	2
1	2	3	2	16	16	2
1	2	3	2	16	16	4
10	2	3	2	2	2	2
1	2	3	3	3	2	2
6	2	3	4	2	2	2
1	2	3	4	2	2	4
1	2	3	4	2	3	2
1	2	3	4	2	4	2
1	2	3	4	4	2	2
1	2	3	4	4	3	2
1	2	3	4	4	3	4
1	2	3	4	4	4	4
6	2	4	16	16	16	16
1	2	4	16	16	16	2
3	2	4	16	16	16	4
1	2	4	16	16	2	1
2	2	4	16	16	4	4
7	2	4	16	2	2	2
1	2	4	16	2	2	4
1	2	4	16	2	3	2
1	2	4	16	2	4	2
2	2	4	16	2	4	4
1	2	4	16	3	1	4
4	2	4	16	4	1	2
1	2	4	16	4	2	2
1	2	4	16	4	3	2
1	2	4	16	4	4	1
1	2	4	16	4	4	2
1	2	4	1	1	2	2
1	2	4	1	1	4	4
11	2	4	1	2	2	2
1	2	4	1	2	3	4
3	2	4	1	4	2	2
2	2	4	1	4	2	4
1	2	4	1	4	4	4
1	2	4	2	16	16	2
8	2	4	2	16	2	2
2	2	4	2	16	2	4
1	2	4	2	16	4	4
2	2	4	2	1	2	2
1	2	4	2	1	2	3
1	2	4	2	1	3	2
2	2	4	2	1	4	2
1	2	4	2	2	2	1
192	2	4	2	2	2	2
1	2	4	2	2	2	3
8	2	4	2	2	2	4
8	2	4	2	2	4	2
2	2	4	2	2	4	4
4	2	4	2	4	2	2
1	2	4	3	16	16	2
1	2	4	3	16	2	2
2	2	4	3	2	2	2
1	2	4	3	2	4	2
1	2	4	3	4	1	1
1	2	4	3	4	2	2
2	2	4	4	16	16	16
39	2	4	4	16	16	2
1	2	4	4	16	16	3
2	2	4	4	16	16	4
5	2	4	4	16	1	2
6	2	4	4	16	2	1
261	2	4	4	16	2	2
5	2	4	4	16	2	3
18	2	4	4	16	2	4
5	2	4	4	16	3	2
1	2	4	4	16	4	1
4	2	4	4	16	4	2
3	2	4	4	16	4	4
2	2	4	4	1	1	2
7	2	4	4	1	2	2
1	2	4	4	1	2	4
1	2	4	4	1	4	1
6	2	4	4	1	4	2
2	2	4	4	1	4	4
2	2	4	4	2	1	1
13	2	4	4	2	1	2
2	2	4	4	2	1	4
55	2	4	4	2	2	1
7251	2	4	4	2	2	2
22	2	4	4	2	2	3
351	2	4	4	2	2	4
13	2	4	4	2	3	2
1	2	4	4	2	3	4
1	2	4	4	2	4	1
198	2	4	4	2	4	2
7	2	4	4	2	4	3
238	2	4	4	2	4	4
1	2	4	4	3	1	2
1	2	4	4	3	2	2
10	2	4	4	4	1	2
62	2	4	4	4	2	2
4	2	4	4	4	2	4
1	2	4	4	4	3	1
2	2	4	4	4	3	2
9	2	4	4	4	4	2
150	2	4	4	4	4	4
1	3	1	1	2	4	4
2	3	2	2	16	2	2
7	3	2	2	2	2	2
1	3	2	2	2	3	2
2	3	4	2	2	2	2
1	3	4	2	4	2	2
4	3	4	4	2	2	2
1	4	16	16	16	1	2
1	4	16	16	16	2	2
19	4	16	16	2	2	2
2	4	16	16	2	2	4
2	4	16	16	2	4	4
1	4	16	16	4	2	2
3	4	16	16	4	4	4
1	4	16	1	1	1	2
1	4	16	1	3	3	2
1	4	16	2	16	16	2
1	4	16	2	16	2	2
1	4	16	2	1	4	4
7	4	16	2	2	2	2
1	4	16	3	16	16	2
1	4	16	3	4	1	3
2	4	16	4	16	2	2
1	4	16	4	2	2	1
37	4	16	4	2	2	2
1	4	16	4	2	4	1
1	4	16	4	2	4	2
5	4	16	4	2	4	4
1	4	16	4	4	1	2
1	4	16	4	4	4	4
1	4	1	16	2	2	2
1	4	1	1	1	2	2
2	4	1	1	2	2	2
1	4	1	1	2	2	4
1	4	1	2	1	2	4
2	4	1	2	2	2	2
1	4	1	2	2	4	4
1	4	1	3	16	16	2
4	4	1	4	2	2	2
1	4	1	4	2	4	2
1	4	1	4	2	4	4
1	4	1	4	4	2	4
1	4	1	4	4	4	1
2	4	2	16	2	2	2
1	4	2	16	3	3	2
1	4	2	16	4	2	2
1	4	2	1	2	4	4
3	4	2	2	16	16	2
1	4	2	2	16	1	2
8	4	2	2	16	2	2
2	4	2	2	16	2	4
1	4	2	2	16	4	2
3	4	2	2	1	2	2
1	4	2	2	1	2	4
1	4	2	2	1	4	2
1	4	2	2	1	4	4
195	4	2	2	2	2	2
2	4	2	2	2	2	3
10	4	2	2	2	2	4
6	4	2	2	2	4	2
1	4	2	2	2	4	3
3	4	2	2	2	4	4
2	4	2	2	4	2	2
1	4	2	3	1	2	4
1	4	2	4	16	2	2
1	4	2	4	2	1	2
1	4	2	4	2	1	4
44	4	2	4	2	2	2
1	4	2	4	2	2	3
3	4	2	4	2	2	4
1	4	2	4	2	4	2
1	4	2	4	4	4	4
1	4	3	16	2	2	2
1	4	3	2	2	2	2
1	4	3	2	2	2	4
1	4	3	4	1	1	2
2	4	3	4	2	2	2
1	4	3	4	2	4	4
1	4	3	4	4	2	2
3	4	4	16	16	16	16
1	4	4	16	16	16	3
1	4	4	16	16	16	4
1	4	4	16	1	4	1
1	4	4	16	2	1	2
1	4	4	16	2	2	1
3	4	4	16	2	2	2
2	4	4	16	2	2	4
1	4	4	16	4	1	2
1	4	4	16	4	2	2
1	4	4	16	4	3	2
1	4	4	16	4	4	4
1	4	4	1	1	1	2
1	4	4	1	1	2	2
4	4	4	1	2	2	2
1	4	4	1	2	2	4
3	4	4	1	4	2	2
1	4	4	1	4	2	4
2	4	4	1	4	4	2
2	4	4	2	16	16	2
4	4	4	2	16	2	2
1	4	4	2	16	2	4
1	4	4	2	1	1	1
1	4	4	2	1	1	2
1	4	4	2	1	2	2
1	4	4	2	1	2	4
1	4	4	2	1	4	2
1	4	4	2	2	1	2
1	4	4	2	2	2	1
52	4	4	2	2	2	2
5	4	4	2	2	2	4
2	4	4	2	2	4	2
2	4	4	2	2	4	4
1	4	4	2	4	2	2
4	4	4	2	4	2	4
1	4	4	2	4	4	4
1	4	4	3	16	16	2
1	4	4	3	1	2	2
1	4	4	3	2	2	2
1	4	4	3	2	2	4
1	4	4	3	4	2	2
4	4	4	4	16	16	16
1	4	4	4	16	16	1
29	4	4	4	16	16	2
3	4	4	4	16	16	4
6	4	4	4	16	2	1
86	4	4	4	16	2	2
1	4	4	4	16	2	3
16	4	4	4	16	2	4
1	4	4	4	16	3	2
2	4	4	4	16	4	1
5	4	4	4	16	4	2
1	4	4	4	16	4	3
3	4	4	4	16	4	4
2	4	4	4	1	1	2
3	4	4	4	1	2	2
4	4	4	4	1	2	4
3	4	4	4	1	4	2
2	4	4	4	1	4	4
1	4	4	4	2	1	1
9	4	4	4	2	1	2
9	4	4	4	2	2	1
5028	4	4	4	2	2	2
7	4	4	4	2	2	3
288	4	4	4	2	2	4
1	4	4	4	2	3	4
2	4	4	4	2	4	1
211	4	4	4	2	4	2
3	4	4	4	2	4	3
354	4	4	4	2	4	4
1	4	4	4	3	2	2
1	4	4	4	3	2	3
2	4	4	4	4	1	2
2	4	4	4	4	1	4
1	4	4	4	4	2	1
59	4	4	4	4	2	2
6	4	4	4	4	2	4
1	4	4	4	4	3	4
1	4	4	4	4	4	1
11	4	4	4	4	4	2
1	4	4	4	4	4	3
579	4	4	4	4	4	4
