0.07705,0.14455
0.12975788,0.17800378
0.07165025,0.1518621
0.11324405,0.16888528
0.0829,0.1669
0.04477261,0.13967656
0.0701,0.15785
0.0429,0.09465
0.118,0.178
0.0244865,0.10255173
0.0928,0.16055
0.0801,0.1476
0.0801,0.1476
0.06825,0.13575
0.0922,0.1777
0.19295,0.2882
